SKU	INVENTORY	MARKETPLACE_ID	MIN_PRICE	MAX_PRICE	CURRENT_SHIPPING
RIVER ROAD 10/SS/2731	0	9261	71.5340	102.95	0
090254	0	9261	71.53	102.95	0
RIVER ROAD 10/SS/2731	0	9261	71.5340	102.95	0
090255	0	9261	71.53	102.95	0
RIVER ROAD 10/SS/2731	0	9261	71.5340	102.95	0
090256	0	9261	71.53	102.95	0
RIVER ROAD 10/SS/2731	0	9261	71.5340	102.95	0
090257	0	9261	71.53	102.95	0
RIVER ROAD 10/SS/2731	0	9261	71.5340	102.95	0
090259	0	9261	71.53	102.95	0
RIVER ROAD 10/SS/2731	0	9261	71.5340	102.95	0
090260	0	9261	71.53	102.95	0
RIVER ROAD 10/SS/2731	0	9261	71.5340	102.95	0
090261	0	9261	71.53	102.95	0
RIVER ROAD 10/SS/2731	0	9261	71.5340	102.95	0
090262	0	9261	71.53	102.95	0
RIVER ROAD 10/SS/2731	0	9261	71.5340	102.95	0
090263	0	9261	71.53	102.95	0
RIVER ROAD 10/SS/2731	0	9261	71.5340	102.95	0
090264	0	9261	71.53	102.95	0
RIVER ROAD 10/SS/2731	0	9261	71.5340	102.95	0
090226	12	9261	85.69	122.95	0
RIVER ROAD 090226	12	9261	85.6905	122.95	0
090227	27	9261	85.69	122.95	0
RIVER ROAD 090227	27	9261	85.6905	122.95	0
090228	26	9261	85.69	122.95	0
RIVER ROAD 090228	26	9261	85.6905	122.95	0
090229	18	9261	85.69	122.95	0
RIVER ROAD 090229	18	9261	85.6905	122.95	0
090230	26	9261	85.69	122.95	0
RIVER ROAD 090230	26	9261	85.6905	122.95	0
090231	13	9261	85.69	122.95	0
RIVER ROAD 090231	13	9261	85.6905	122.95	0
090232	0	9261	72.49	122.95	0
RIVER ROAD 090232	0	9261	72.4885	122.95	0
090234	0	9261	72.49	122.95	0
RIVER ROAD 090234	0	9261	72.4885	122.95	0
090235	0	9261	49.49	122.95	0
RIVER ROAD 090235	0	9261	49.4885	122.95	0
090236	0	9261	49.49	122.95	0
RIVER ROAD 090236	0	9261	49.4885	122.95	0
090237	4	9261	49.49	122.95	0
RIVER ROAD 090237	4	9261	49.4885	122.95	0
506324	0	9261	77.43	102.95	0
FROGG TOGGS NHT65115-48SM	0	9261	77.4335	102.95	0
506325	2	9261	77.43	102.95	0
FROGG TOGGS NHT65115-48MD	2	9261	77.4335	102.95	0
506326	0	9261	77.43	102.95	0
FROGG TOGGS NHT65115-48LG	0	9261	77.4335	102.95	0
506327	0	9261	77.43	102.95	0
FROGG TOGGS NHT65115-48XL	0	9261	77.4335	102.95	0
506328	9	9261	77.43	102.95	0
FROGG TOGGS NHT65115-482X	9	9261	77.4335	102.95	0
506319	1	9261	77.43	102.95	0
FROGG TOGGS NHT65115-01SM	1	9261	77.4335	102.95	0
506320	0	9261	77.43	102.95	0
FROGG TOGGS 	0	9261	77.4335	102.95	0
506321	0	9261	77.43	102.95	0
FROGG TOGGS NHT65115-01LG	0	9261	77.4335	102.95	0
506322	0	9261	62.14	102.95	0
FROGG TOGGS NHT65115-01XL	0	9261	62.1385	102.95	0
506323	0	9261	77.43	102.95	0
FROGG TOGGS NHT65115-012X	0	9261	77.4335	102.95	0
506329	0	9261	68.58	92.95	0
FROGG TOGGS NHT85105-01SM	0	9261	68.5785	92.95	0
506330	0	9261	68.58	92.95	0
FROGG TOGGS NHT85105-01MD	0	9261	68.5785	92.95	0
506331	0	9261	68.58	92.95	0
FROGG TOGGS NHT85105-01LG	0	9261	68.5785	92.95	0
506332	9	9261	68.58	92.95	0
FROGG TOGGS NHT85105-01XL	9	9261	68.5785	92.95	0
506333	0	9261	68.58	92.95	0
FROGG TOGGS NHT85105-01XL	0	9261	68.5785	92.95	0
506386	5	9261	76.55	102.95	0
FROGG TOGGS NTH65125-01SM	5	9261	76.5480	102.95	0
506387	0	9261	76.55	102.95	0
FROGG TOGGS NTH65125-01MD	0	9261	76.5480	102.95	0
506388	0	9261	76.55	102.95	0
FROGG TOGGS NTH65125-01LG	0	9261	76.5480	102.95	0
506389	1	9261	76.55	102.95	0
FROGG TOGGS NTH65125-01XL	1	9261	76.5480	102.95	0
506390	4	9261	76.55	102.95	0
FROGG TOGGS NTH65125-012X	4	9261	76.5480	102.95	0
506391	7	9261	76.55	102.95	0
FROGG TOGGS NTH65125-148SM	7	9261	76.5480	102.95	0
506392	6	9261	76.55	102.95	0
FROGG TOGGS NTH65125-148MD	6	9261	76.5480	102.95	0
506393	9	9261	76.55	102.95	0
FROGG TOGGS NTH65125-148LG	9	9261	76.5480	102.95	0
506394	9	9261	76.55	102.95	0
FROGG TOGGS NTH65125-148XL	9	9261	76.5480	102.95	0
506395	9	9261	76.55	102.95	0
FROGG TOGGS NTH65125-1482X	9	9261	76.5480	102.95	0
506464	9	9261	79.77	107.95	0
FROGG TOGGS NT65119-481-SM	9	9261	79.7680	107.95	0
506465	9	9261	79.77	107.95	0
FROGG TOGGS NT65119-481-MD	9	9261	79.7680	107.95	0
506466	9	9261	79.77	107.95	0
FROGG TOGGS NT65119-481-LG	9	9261	79.7680	107.95	0
506467	9	9261	79.77	107.95	0
FROGG TOGGS NT65119-481-XL	9	9261	79.7680	107.95	0
506468	9	9261	79.77	107.95	0
FROGG TOGGS NT65119-481-2XL	9	9261	79.7680	107.95	0
506469	9	9261	79.77	107.95	0
FROGG TOGGS NT65119-148-SM	9	9261	79.7680	107.95	0
506470	9	9261	79.77	107.95	0
FROGG TOGGS NT65119-148-MD	9	9261	79.7680	107.95	0
506471	4	9261	79.77	107.95	0
FROGG TOGGS NT65119-148-LG	4	9261	79.7680	107.95	0
506472	9	9261	79.77	107.95	0
FROGG TOGGS NT65119-148-XL	9	9261	79.7680	107.95	0
506473	9	9261	79.77	107.95	0
FROGG TOGGS NT65119-148-2XL	9	9261	79.7680	107.95	0
506396	0	9261	69.18	92.95	0
FROGG TOGGS NT6601-01SM	0	9261	69.1765	92.95	0
506397	0	9261	69.18	92.95	0
FROGG TOGGS NT6601-01MD	0	9261	69.1765	92.95	0
506398	0	9261	69.18	92.95	0
FROGG TOGGS NT6601-01LG	0	9261	69.1765	92.95	0
506399	0	9261	69.18	92.95	0
FROGG TOGGS NT6601-01XL	0	9261	69.1765	92.95	0
506400	0	9261	69.18	92.95	0
FROGG TOGGS NT6601-012X	0	9261	69.1765	92.95	0
506401	3	9261	69.18	92.95	0
FROGG TOGGS NT6601-105SM	3	9261	69.1765	92.95	0
506402	1	9261	69.18	92.95	0
FROGG TOGGS NT6601-105MD	1	9261	69.1765	92.95	0
506403	8	9261	69.18	92.95	0
FROGG TOGGS NT6601-105LG	8	9261	69.1765	92.95	0
506404	1	9261	69.18	92.95	0
FROGG TOGGS NT6601-105XL	1	9261	69.1765	92.95	0
506405	7	9261	69.18	92.95	0
FROGG TOGGS NT6601-1052X	7	9261	69.1765	92.95	0
506406	9	9261	69.18	92.95	0
FROGG TOGGS NT6601-110SM	9	9261	69.1765	92.95	0
506407	6	9261	69.18	92.95	0
FROGG TOGGS NT6601-110MD	6	9261	69.1765	92.95	0
506408	9	9261	69.18	92.95	0
FROGG TOGGS NT6601-110LG	9	9261	69.1765	92.95	0
506409	3	9261	69.18	92.95	0
FROGG TOGGS NT6601-110XL	3	9261	69.1765	92.95	0
506410	2	9261	69.18	92.95	0
FROGG TOGGS NT6601-1102X	2	9261	69.1765	92.95	0
506411	6	9261	69.18	92.95	0
FROGG TOGGS NT6601-122SM	6	9261	69.1765	92.95	0
506412	2	9261	69.18	92.95	0
FROGG TOGGS NT6601-122MD	2	9261	69.1765	92.95	0
506413	7	9261	69.18	92.95	0
FROGG TOGGS NT6601-122LG	7	9261	69.1765	92.95	0
506414	6	9261	69.18	92.95	0
FROGG TOGGS NT6601-122XL	6	9261	69.1765	92.95	0
506415	2	9261	69.18	92.95	0
FROGG TOGGS NT6601-1222XL	2	9261	69.1765	92.95	0
506416	0	9261	60.92	82.95	0
FROGG TOGGS NT8201-01SM	0	9261	60.9195	82.95	0
506417	8	9261	60.92	82.95	0
FROGG TOGGS NT8201-01MD	8	9261	60.9195	82.95	0
506418	9	9261	60.92	82.95	0
FROGG TOGGS NT8201-01LG	9	9261	60.9195	82.95	0
506419	7	9261	60.92	82.95	0
FROGG TOGGS NT8201-01XL	7	9261	60.9195	82.95	0
506420	3	9261	60.92	82.95	0
FROGG TOGGS NT8201-012X	3	9261	60.9195	82.95	0
506292	9	9261	53.26	72.95	0
FROGG TOGGS FT63132-01SM	9	9261	53.2605	72.95	0
506293	9	9261	53.26	72.95	0
FROGG TOGGS FT63132-01MD	9	9261	53.2605	72.95	0
506294	9	9261	53.26	72.95	0
FROGG TOGGS FT63132-01LG	9	9261	53.2605	72.95	0
506295	9	9261	53.26	72.95	0
FROGG TOGGS FT63132-01XL	9	9261	53.2605	72.95	0
506296	9	9261	53.26	72.95	0
FROGG TOGGS FT63132-012X	9	9261	53.2605	72.95	0
506297	3	9261	57.08	77.95	0
FROGG TOGGS FT63132-013X	3	9261	57.0785	77.95	0
506303	0	9261	35.69	72.95	0
FROGG TOGGS FT63132-07SM	0	9261	35.6885	72.95	0
506306	0	9261	35.69	72.95	0
FROGG TOGGS FT63132-07XL	0	9261	35.6885	72.95	0
506298	0	9261	35.69	72.95	0
FROGG TOGGS FT63132-12SM	0	9261	35.6885	72.95	0
506308	9	9261	53.26	72.95	0
FROGG TOGGS FT63132-48SM	9	9261	53.2605	72.95	0
506309	5	9261	53.26	72.95	0
FROGG TOGGS FT63132-48MD	5	9261	53.2605	72.95	0
506310	9	9261	53.26	72.95	0
FROGG TOGGS FT63132-48LG	9	9261	53.2605	72.95	0
506311	9	9261	53.26	72.95	0
FROGG TOGGS FT63132-48XL	9	9261	53.2605	72.95	0
506312	0	9261	53.26	72.95	0
FROGG TOGGS FT63132-482X	0	9261	53.2605	72.95	0
506313	9	9261	37.93	52.95	0
FROGG TOGGS FT83132-01SM	9	9261	37.9310	52.95	0
506314	9	9261	37.93	52.95	0
FROGG TOGGS FT83132-01MD	9	9261	37.9310	52.95	0
506315	9	9261	37.93	52.95	0
FROGG TOGGS FT83132-01LG	9	9261	37.9310	52.95	0
506316	9	9261	37.93	52.95	0
FROGG TOGGS FT83132-01XL	9	9261	37.9310	52.95	0
506317	9	9261	37.93	52.95	0
FROGG TOGGS FT83132-012X	9	9261	37.9310	52.95	0
506318	6	9261	37.93	52.95	0
FROGG TOGGS FT83132-013X	6	9261	37.9310	52.95	0
506371	8	9261	53.25	72.95	0
FROGG TOGGS TT6039-01SM	8	9261	53.2490	72.95	0
506372	7	9261	53.25	72.95	0
FROGG TOGGS TT6039-01MD	7	9261	53.2490	72.95	0
506373	9	9261	53.25	72.95	0
FROGG TOGGS TT6039-01LG	9	9261	53.2490	72.95	0
506374	9	9261	53.25	72.95	0
FROGG TOGGS TT6039-01XL	9	9261	53.2490	72.95	0
506375	7	9261	53.25	72.95	0
FROGG TOGGS TT6039-012X	7	9261	53.2490	72.95	0
506381	2	9261	53.25	72.95	0
FROGG TOGGS TT8039-01SM	2	9261	53.2490	72.95	0
506382	9	9261	53.25	72.95	0
FROGG TOGGS TT8039-01MD	9	9261	53.2490	72.95	0
506383	9	9261	53.25	72.95	0
FROGG TOGGS TT8039-01LG	9	9261	53.2490	72.95	0
506384	9	9261	53.25	72.95	0
FROGG TOGGS TT8039-01XL	9	9261	53.2490	72.95	0
506385	9	9261	53.25	72.95	0
FROGG TOGGS TT8039-012X	9	9261	53.2490	72.95	0
506439	0	9261	41.86	67.95	0
FROGG TOGGS TT8059-01WXL	0	9261	41.8640	67.95	0
506440	9	9261	35.69	67.95	0
FROGG TOGGS TT8059-01W2XL	9	9261	35.6885	67.95	0
506421	9	9261	53.26	72.95	0
FROGG TOGGS FT63532-01WSM	9	9261	53.2605	72.95	0
506422	8	9261	53.26	72.95	0
FROGG TOGGS FT63532-01WMD	8	9261	53.2605	72.95	0
506423	9	9261	53.26	72.95	0
FROGG TOGGS FT63532-01WLG	9	9261	53.2605	72.95	0
506424	9	9261	53.26	72.95	0
FROGG TOGGS FT63532-01WXL	9	9261	53.2605	72.95	0
506425	9	9261	53.26	72.95	0
FROGG TOGGS FT63532-01W2X	9	9261	53.2605	72.95	0
506426	9	9261	34.10	52.95	0
FROGG TOGGS FT83532-01WSM	9	9261	34.1015	52.95	0
506427	9	9261	34.10	52.95	0
FROGG TOGGS FT83532-01WMD	9	9261	34.1015	52.95	0
506428	9	9261	34.10	52.95	0
FROGG TOGGS FT83532-01WLG	9	9261	34.1015	52.95	0
506429	0	9261	34.10	52.95	0
FROGG TOGGS FT83532-01WXL	0	9261	34.1015	52.95	0
506430	4	9261	34.10	52.95	0
FROGG TOGGS FT83532-01W2X	4	9261	34.1015	52.95	0
506477	9	9261	45.59	62.95	0
FROGG TOGGS PA63122-01-SM	9	9261	45.5900	62.95	0
506478	9	9261	45.59	62.95	0
FROGG TOGGS PA63122-01-MD	9	9261	45.5900	62.95	0
506479	9	9261	45.59	62.95	0
FROGG TOGGS PA63122-01-LG	9	9261	45.5900	62.95	0
506480	9	9261	45.59	62.95	0
FROGG TOGGS PA63122-01-XL	9	9261	45.5900	62.95	0
506481	9	9261	45.59	62.95	0
FROGG TOGGS PA63122-01-2XL	9	9261	45.5900	62.95	0
506482	9	9261	49.12	67.95	0
FROGG TOGGS PA63122-01-3XL	9	9261	49.1205	67.95	0
506489	7	9261	45.59	62.95	0
FROGG TOGGS PA63122-07-SM	7	9261	45.5900	62.95	0
506490	9	9261	45.59	62.95	0
FROGG TOGGS PA63122-07-MD	9	9261	45.5900	62.95	0
506491	9	9261	45.59	62.95	0
FROGG TOGGS PA63122-07-LG	9	9261	45.5900	62.95	0
506492	9	9261	45.59	62.95	0
FROGG TOGGS PA63122-07-XL	9	9261	45.5900	62.95	0
506493	9	9261	45.59	62.95	0
FROGG TOGGS PA63122-07-2XL	9	9261	45.5900	62.95	0
506483	9	9261	45.59	62.95	0
FROGG TOGGS PA63122-12-SM	9	9261	45.5900	62.95	0
506484	8	9261	45.59	62.95	0
FROGG TOGGS PA63122-12-MD	8	9261	45.5900	62.95	0
506485	9	9261	45.59	62.95	0
FROGG TOGGS PA63122-12-LG	9	9261	45.5900	62.95	0
506486	9	9261	45.59	62.95	0
FROGG TOGGS PA63122-12-XL	9	9261	45.5900	62.95	0
506487	9	9261	45.59	62.95	0
FROGG TOGGS PA63122-12-2XL	9	9261	45.5900	62.95	0
506488	8	9261	49.12	67.95	0
FROGG TOGGS PA63122-12-3XL	8	9261	49.1205	67.95	0
506494	9	9261	45.59	62.95	0
FROGG TOGGS PA63122-04-SM	9	9261	45.5900	62.95	0
506495	2	9261	45.59	62.95	0
FROGG TOGGS PA63122-04-MD	2	9261	45.5900	62.95	0
506496	7	9261	45.59	62.95	0
FROGG TOGGS PA63122-04-LG	7	9261	45.5900	62.95	0
506497	0	9261	45.59	62.95	0
FROGG TOGGS PA63122-04-XL	0	9261	45.5900	62.95	0
506498	7	9261	45.59	62.95	0
FROGG TOGGS PA63122-04-2XL	7	9261	45.5900	62.95	0
506505	9	9261	45.59	62.95	0
FROGG TOGGS PA63522-01-WSM	9	9261	45.5900	62.95	0
506506	0	9261	45.59	62.95	0
FROGG TOGGS PA63522-01-WSM	0	9261	45.5900	62.95	0
506507	9	9261	45.59	62.95	0
FROGG TOGGS PA63522-01-WLG	9	9261	45.5900	62.95	0
506508	9	9261	45.59	62.95	0
FROGG TOGGS PA63522-01-WXL	9	9261	45.5900	62.95	0
506509	9	9261	45.59	62.95	0
FROGG TOGGS PA63522-01-W2XL	9	9261	45.5900	62.95	0
506510	4	9261	45.59	62.95	0
FROGG TOGGS PA63522-15-WSM	4	9261	45.5900	62.95	0
506511	9	9261	45.59	62.95	0
FROGG TOGGS PA63522-15-WMD	9	9261	45.5900	62.95	0
506512	9	9261	45.59	62.95	0
FROGG TOGGS PA63522-15-WLG	9	9261	45.5900	62.95	0
506513	4	9261	45.59	62.95	0
FROGG TOGGS PA63522-15-WXL	4	9261	45.5900	62.95	0
506514	9	9261	45.59	62.95	0
FROGG TOGGS PA63522-15-W2XL	9	9261	45.5900	62.95	0
506499	9	9261	34.03	47.95	0
FROGG TOGGS PA83122-01-SM	9	9261	34.0325	47.95	0
506500	9	9261	34.03	47.95	0
FROGG TOGGS PA83122-01-MD	9	9261	34.0325	47.95	0
506501	9	9261	34.03	47.95	0
FROGG TOGGS PA83122-01-LG	9	9261	34.0325	47.95	0
506502	9	9261	34.03	47.95	0
FROGG TOGGS PA83122-01-XL	9	9261	34.0325	47.95	0
506503	9	9261	34.03	47.95	0
FROGG TOGGS PA83122-01-2XL	9	9261	34.0325	47.95	0
506504	9	9261	34.03	47.95	0
FROGG TOGGS PA83122-01-3XL	9	9261	34.0325	47.95	0
506515	0	9261	34.03	47.95	0
FROGG TOGGS PA83522-01-WSM	0	9261	34.0325	47.95	0
506516	8	9261	34.03	47.95	0
FROGG TOGGS PA83522-01-WMD	8	9261	34.0325	47.95	0
506517	0	9261	34.03	47.95	0
FROGG TOGGS PA83522-01-WLG	0	9261	34.0325	47.95	0
506518	9	9261	34.03	47.95	0
FROGG TOGGS PA83522-01-WXL	9	9261	34.0325	47.95	0
506519	5	9261	34.03	47.95	0
FROGG TOGGS PA83522-01-W2XL	5	9261	34.0325	47.95	0
506338	1	9261	45.80	77.95	0
FROGG TOGGS PA63102-552X	1	9261	45.7970	77.95	0
506344	7	9261	57.08	77.95	0
FROGG TOGGS PA63102-60SM	7	9261	57.0785	77.95	0
506345	5	9261	57.08	77.95	0
FROGG TOGGS PA63102-60MD	5	9261	57.0785	77.95	0
506346	9	9261	57.08	77.95	0
FROGG TOGGS PA63102-60LG	9	9261	57.0785	77.95	0
506347	3	9261	57.08	77.95	0
FROGG TOGGS PA63102-60XL	3	9261	57.0785	77.95	0
506348	4	9261	57.08	77.95	0
FROGG TOGGS PA63102-602X	4	9261	57.0785	77.95	0
506339	3	9261	33.39	62.95	0
FROGG TOGGS PA83102-55SM	3	9261	33.3885	62.95	0
506340	0	9261	37.38	62.95	0
FROGG TOGGS PA83102-55MD	0	9261	37.3790	62.95	0
506341	0	9261	37.38	62.95	0
FROGG TOGGS PA83102-55LG	0	9261	37.3790	62.95	0
506342	0	9261	37.38	62.95	0
FROGG TOGGS PA83102-55XL	0	9261	37.3790	62.95	0
506349	2	9261	45.59	62.95	0
FROGG TOGGS PA83102-60SM	2	9261	45.5900	62.95	0
506350	9	9261	45.59	62.95	0
FROGG TOGGS PA83102-60MD	9	9261	45.5900	62.95	0
506351	0	9261	45.59	62.95	0
FROGG TOGGS PA83102-60LG	0	9261	45.5900	62.95	0
506352	9	9261	45.59	62.95	0
FROGG TOGGS PA83102-60XL	9	9261	45.5900	62.95	0
506353	9	9261	45.59	62.95	0
FROGG TOGGS PA83102-602X	9	9261	45.5900	62.95	0
506354	4	9261	49.42	67.95	0
FROGG TOGGS PS63172-01SM	4	9261	49.4195	67.95	0
506355	9	9261	49.42	67.95	0
FROGG TOGGS PS63172-01MD	9	9261	49.4195	67.95	0
506356	9	9261	49.42	67.95	0
FROGG TOGGS PS63172-01LG	9	9261	49.4195	67.95	0
506357	9	9261	49.42	67.95	0
FROGG TOGGS PS63172-01XL	9	9261	49.4195	67.95	0
506358	9	9261	49.42	67.95	0
FROGG TOGGS PS63172-012X	9	9261	49.4195	67.95	0
506359	9	9261	49.42	67.95	0
FROGG TOGGS PS63172-013X	9	9261	49.4195	67.95	0
506365	0	9261	37.93	52.95	0
FROGG TOGGS PS83172-01SM	0	9261	37.9310	52.95	0
506366	9	9261	37.93	52.95	0
FROGG TOGGS PS83172-01MD	9	9261	37.9310	52.95	0
506367	9	9261	37.93	52.95	0
FROGG TOGGS PS83172-01LG	9	9261	37.9310	52.95	0
506368	9	9261	37.93	52.95	0
FROGG TOGGS PS83172-01XL	9	9261	37.9310	52.95	0
506369	9	9261	37.93	52.95	0
FROGG TOGGS PS83172-012X	9	9261	37.9310	52.95	0
506370	7	9261	37.93	52.95	0
FROGG TOGGS PS83172-013X	7	9261	37.9310	52.95	0
506458	9	9261	60.99	112.95	0
FROGG TOGGS FT10322-112-SM	9	9261	60.9885	112.95	0
506459	9	9261	60.99	112.95	0
FROGG TOGGS FT10322-112-MD	9	9261	60.9885	112.95	0
506460	9	9261	60.99	112.95	0
FROGG TOGGS FT10322-112-LG	9	9261	60.9885	112.95	0
506461	9	9261	60.99	112.95	0
FROGG TOGGS FT10322-112-XL	9	9261	60.9885	112.95	0
506462	9	9261	60.99	112.95	0
FROGG TOGGS FT10322-112-2XL	9	9261	60.9885	112.95	0
506463	9	9261	60.99	112.95	0
FROGG TOGGS FT10322-112-3XL	9	9261	60.9885	112.95	0
506155	9	9261	83.56	112.95	0
FROGG TOGGS FT10322-01-SM	9	9261	83.5630	112.95	0
506156	8	9261	83.56	112.95	0
FROGG TOGGS FT10322-01-MD	8	9261	83.5630	112.95	0
506157	9	9261	83.56	112.95	0
FROGG TOGGS FT10322-01-LG	9	9261	83.5630	112.95	0
506158	9	9261	83.56	112.95	0
FROGG TOGGS FT10322-01-XL	9	9261	83.5630	112.95	0
506159	9	9261	83.56	112.95	0
FROGG TOGGS FT10322-01-2XL	9	9261	83.5630	112.95	0
506160	9	9261	83.56	112.95	0
FROGG TOGGS FT10322-01-3XL	9	9261	83.5630	112.95	0
506205	9	9261	83.56	112.95	0
FROGG TOGGS FT10322-27-SM	9	9261	83.5630	112.95	0
506206	9	9261	83.56	112.95	0
FROGG TOGGS FT10322-27-MD	9	9261	83.5630	112.95	0
506207	9	9261	83.56	112.95	0
FROGG TOGGS FT10322-27-LG	9	9261	83.5630	112.95	0
506208	9	9261	83.56	112.95	0
FROGG TOGGS FT10322-27-XL	9	9261	83.5630	112.95	0
506209	4	9261	83.56	112.95	0
FROGG TOGGS FT10322-27-2XL	4	9261	83.5630	112.95	0
506210	2	9261	83.56	112.95	0
FROGG TOGGS FT10322-27-3XL	2	9261	83.5630	112.95	0
506199	2	9261	83.56	112.95	0
FROGG TOGGS FT10322-26-SM	2	9261	83.5630	112.95	0
506200	5	9261	83.56	112.95	0
FROGG TOGGS FT10322-26-MD	5	9261	83.5630	112.95	0
506201	0	9261	83.56	112.95	0
FROGG TOGGS FT10322-26-LG	0	9261	83.5630	112.95	0
506202	9	9261	83.56	112.95	0
FROGG TOGGS FT10322-26-XL	9	9261	83.5630	112.95	0
506203	7	9261	83.56	112.95	0
FROGG TOGGS FT10322-26-2XL	7	9261	83.5630	112.95	0
506204	2	9261	83.56	112.95	0
FROGG TOGGS FT10322-26-3XL	2	9261	83.5630	112.95	0
506258	9	9261	83.56	112.95	0
FROGG TOGGS FT10322-48-SM	9	9261	83.5630	112.95	0
506259	9	9261	83.56	112.95	0
FROGG TOGGS FT10322-48-MD	9	9261	83.5630	112.95	0
506260	9	9261	83.56	112.95	0
FROGG TOGGS FT10322-48-LG	9	9261	83.5630	112.95	0
506261	9	9261	83.56	112.95	0
FROGG TOGGS FT10322-48-XL	9	9261	83.5630	112.95	0
506262	8	9261	83.56	112.95	0
FROGG TOGGS FT10322-48-2XL	8	9261	83.5630	112.95	0
506263	2	9261	83.56	112.95	0
FROGG TOGGS FT10322-48-3XL	2	9261	83.5630	112.95	0
347975	13	9261	37.99	52.95	0
MSR 347975	13	9261	37.9885	52.95	0
347976	18	9261	37.99	52.95	0
MSR 347976	18	9261	37.9885	52.95	0
013985	27	9261	37.99	52.95	0
ANSWER 013985	27	9261	37.9885	52.95	0
013986	27	9261	37.99	52.95	0
ANSWER 013986	27	9261	37.9885	52.95	0
330211	36	9261	30.51	42.95	0
MSR 330211	36	9261	30.5135	42.95	0
014543	18	9261	30.51	42.95	0
ANSWER 014543	18	9261	30.5135	42.95	0
723340	0	9261	33.75	48.00	0
EVS UMB09	0	9261	33.7450	48.00	0
020031	0	9261	30.51	42.99	0
PRO TAPER 020031	0	9261	30.5135	42.99	0
640763	0	9261	83.99	129.95	0
CYBER 640763	0	9261	83.9885	129.95	0
640764	0	9261	83.99	129.95	0
CYBER 640764	0	9261	83.9885	129.95	0
765690	0	9261	32.62	47.99	0
LETHAL THREAT LT20177L	0	9261	32.6180	47.99	0
0124-028	0	9261	74.74	102.99	0
O'NEAL 0124-028	0	9261	74.7425	102.99	0
0124-030	0	9261	74.74	102.99	0
O'NEAL 0124-030	0	9261	74.7425	102.99	0
0124-032	0	9261	74.74	102.99	0
O'NEAL 0124-032	0	9261	74.7425	102.99	0
0124-034	0	9261	74.74	102.99	0
O'NEAL 0124-034	0	9261	74.7425	102.99	0
0124-036	0	9261	74.74	102.99	0
O'NEAL 0124-036	0	9261	74.7425	102.99	0
0124-038	0	9261	74.74	102.99	0
O'NEAL 0124-038	0	9261	74.7425	102.99	0
0124-040	0	9261	74.74	102.99	0
O'NEAL 0124-040	0	9261	74.7425	102.99	0
0124-042	0	9261	74.74	102.99	0
O'NEAL 0124-042	0	9261	74.7425	102.99	0
0124-128	0	9261	74.74	102.99	0
O'NEAL 0124-128	0	9261	74.7425	102.99	0
0124-130	0	9261	74.74	102.99	0
O'NEAL 0124-130	0	9261	74.7425	102.99	0
0124-132	0	9261	74.74	102.99	0
O'NEAL 0124-132	0	9261	74.7425	102.99	0
0124-134	0	9261	74.74	102.99	0
O'NEAL 0124-134	0	9261	74.7425	102.99	0
0124-136	0	9261	74.74	102.99	0
O'NEAL 0124-136	0	9261	74.7425	102.99	0
0124-138	0	9261	74.74	102.99	0
O'NEAL 0124-138	0	9261	74.7425	102.99	0
0124-140	0	9261	74.74	102.99	0
O'NEAL 0124-140	0	9261	74.7425	102.99	0
0124-142	0	9261	74.74	102.99	0
O'NEAL 0124-142	0	9261	74.7425	102.99	0
0124-144	0	9261	74.74	102.99	0
O'NEAL 0124-144	0	9261	74.7425	102.99	0
0124-146	0	9261	74.74	102.99	0
O'NEAL 0124-146	0	9261	74.7425	102.99	0
0124-148	0	9261	74.74	102.99	0
O'NEAL 0124-148	0	9261	74.7425	102.99	0
0124-150	0	9261	74.74	102.99	0
O'NEAL 0124-150	0	9261	74.7425	102.99	0
0124-152	0	9261	74.74	102.99	0
O'NEAL 0124-152	0	9261	74.7425	102.99	0
0124-328	0	9261	74.74	102.99	0
O'NEAL 0124-328	0	9261	74.7425	102.99	0
0124-330	0	9261	74.74	102.99	0
O'NEAL 0124-330	0	9261	74.7425	102.99	0
0124-332	0	9261	74.74	102.99	0
O'NEAL 0124-332	0	9261	74.7425	102.99	0
0124-334	0	9261	74.74	102.99	0
O'NEAL 0124-334	0	9261	74.7425	102.99	0
0124-336	0	9261	74.74	102.99	0
O'NEAL 0124-336	0	9261	74.7425	102.99	0
0124-338	0	9261	74.74	102.99	0
O'NEAL 0124-338	0	9261	74.7425	102.99	0
0124-340	0	9261	74.74	102.99	0
O'NEAL 0124-340	0	9261	74.7425	102.99	0
0124-342	0	9261	74.74	102.99	0
O'NEAL 0124-342	0	9261	74.7425	102.99	0
0124-428	0	9261	74.74	102.99	0
O'NEAL 0124-428	0	9261	74.7425	102.99	0
0124-430	0	9261	74.74	102.99	0
O'NEAL 0124-430	0	9261	74.7425	102.99	0
0124-432	0	9261	74.74	102.99	0
O'NEAL 0124-432	0	9261	74.7425	102.99	0
0124-434	0	9261	74.74	102.99	0
O'NEAL 0124-434	0	9261	74.7425	102.99	0
0124-436	0	9261	74.74	102.99	0
O'NEAL 0124-436	0	9261	74.7425	102.99	0
0124-438	0	9261	74.74	102.99	0
O'NEAL 0124-438	0	9261	74.7425	102.99	0
0124-440	0	9261	74.74	102.99	0
O'NEAL 0124-440	0	9261	74.7425	102.99	0
0124-442	0	9261	74.74	102.99	0
O'NEAL 0124-442	0	9261	74.7425	102.99	0
